rank_data,player_id,player_name,team,opponent,is_home,proj,floor_q20,median_q50,ceiling_q90,p_top12,consensus_rank,depth_rank,expected_targets,expected_carries,expected_rz_targets,expected_gl_carries,expected_pass_att,expected_pass_yards,target_share_eb,snap_share_eb,sd_games,sd_targets,sd_carries,sd_attempts,sd_snap_share,sd_target_share,sd_carry_share,b_targets,b_carries,b_attempts,b_snap_share,b_target_share,b_carry_share,carries_per_game,targets_per_game,attempts_per_game,implied_team_total,opp_prev_def_epa_pass,opp_prev_def_epa_rush,off_continuity,hc_continuity,hc_change,changed_team,is_rookie,is_out,is_questionable,practice_status,learner
68,00-0039919,Rome Odunze,CHI,PHI,1.0,5.98,2.012,5.047,13.314,0.029,32.0,1.0,6.137,0.003,0.472,0.073,0.0,0.0,0.166,0.867,2.0,3.5,0.0,0.0,0.48,0.124,0.0,4.833,0.0,0.0,0.609,0.138,0.0,0.0,7.5,0.0,18.5,-0.068,-0.061,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
69,00-0039901,Keon Coleman,BUF,LAC,1.0,5.95,2.139,4.935,13.579,0.038,89.0,3.0,4.554,0.005,0.639,0.113,0.0,0.0,0.134,0.65,2.0,3.5,0.0,0.0,0.5,0.125,0.0,3.972,0.0,0.0,0.55,0.128,0.0,0.0,4.917,0.0,28.75,-0.063,-0.106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
70,00-0040727,Tre Harris,LAC,BUF,0.0,5.876,2.014,4.869,13.982,0.052,63.0,3.0,4.359,0.047,0.306,0.086,0.0,0.0,0.111,0.59,2.0,4.5,0.0,0.0,0.75,0.169,0.0,3.896,0.042,0.0,0.697,0.15,0.001,0.125,2.688,0.0,21.75,-0.068,0.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
71,00-0039739,Roman Wilson,PIT,CIN,1.0,5.779,1.769,4.779,13.507,0.044,,3.0,3.858,0.01,0.255,0.077,0.0,0.0,0.109,0.391,2.0,6.0,0.0,0.0,0.55,0.162,0.0,4.778,0.0,0.0,0.497,0.144,0.0,0.0,2.333,0.0,19.5,0.18,0.059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
72,00-0037291,Jalen Nailor,LV,NO,0.0,5.603,1.742,4.595,13.264,0.038,65.0,2.0,4.54,0.053,0.491,0.082,0.0,0.0,0.129,0.636,2.0,4.0,0.0,0.0,0.6,0.138,0.0,3.706,0.039,0.0,0.612,0.135,0.001,0.118,3.118,0.0,20.75,-0.015,-0.088,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,ridge
73,00-0033307,Kendrick Bourne,ARI,SF,0.0,5.523,2.123,4.538,12.859,0.024,75.0,3.0,4.754,0.004,0.185,0.077,0.0,0.0,0.118,0.573,2.0,5.5,0.0,0.0,0.67,0.166,0.0,4.929,0.0,0.0,0.638,0.15,0.0,0.0,3.786,0.0,19.5,0.138,-0.01,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
74,00-0038621,DeMario Douglas,NE,JAX,0.0,5.5,1.648,4.503,13.662,0.053,67.0,3.0,4.088,0.231,0.359,0.084,0.0,0.0,0.11,0.341,2.0,4.5,0.0,0.0,0.62,0.161,0.0,3.958,0.146,0.0,0.527,0.144,0.003,0.438,2.875,0.0,21.25,-0.113,-0.085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
75,00-0039849,Marvin Harrison Jr.,ARI,SF,0.0,5.308,1.555,4.108,13.146,0.026,42.0,1.0,5.205,0.003,0.332,0.077,0.0,0.0,0.129,0.707,2.0,2.0,0.0,0.0,0.79,0.06,0.0,3.361,0.0,0.0,0.762,0.083,0.0,0.0,6.083,0.0,19.5,0.138,-0.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
76,00-0040134,Pat Bryant,DEN,LA,1.0,5.166,1.719,3.921,13.153,0.044,62.0,5.0,4.204,0.005,0.348,0.085,0.0,0.0,0.111,0.492,2.0,3.5,0.5,0.0,0.59,0.128,0.018,3.694,0.333,0.0,0.557,0.123,0.012,0.0,4.083,0.0,21.5,-0.054,-0.057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
77,00-0040867,Makai Lemon,PHI,CHI,0.0,5.153,1.465,4.0,12.364,0.015,61.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.5,0.5,0.0,0.64,0.106,0.016,2.5,0.5,0.0,0.64,0.106,0.016,,,,23.0,0.052,-0.009,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
78,00-0039451,Isaiah Williams,NYJ,DET,0.0,5.134,1.624,3.988,13.297,0.056,101.0,4.0,3.883,0.075,0.225,0.083,0.109,0.336,0.113,0.533,2.0,3.5,0.5,0.0,0.6,0.105,0.019,3.667,0.444,0.037,0.578,0.108,0.013,0.333,4.0,0.111,21.0,0.006,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
79,00-0040870,Ja'Kobi Lane,BAL,DAL,0.0,5.126,2.213,4.26,12.481,0.009,115.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,3.0,0.0,0.0,0.4,0.125,0.0,3.0,0.0,0.0,0.4,0.125,0.0,,,,27.75,0.243,0.047,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
80,00-0040170,Elic Ayomanor,TEN,NYG,0.0,4.92,2.054,4.186,10.626,0.0,95.0,5.0,5.804,0.003,0.424,0.074,0.0,0.0,0.165,0.796,2.0,3.0,0.0,0.0,0.52,0.142,0.0,3.854,0.0,0.0,0.612,0.15,0.0,0.0,5.562,0.0,18.75,0.06,0.145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
