rank_data,player_id,player_name,team,opponent,is_home,proj,floor_q20,median_q50,ceiling_q90,p_top12,consensus_rank,depth_rank,expected_targets,expected_carries,expected_rz_targets,expected_gl_carries,expected_pass_att,expected_pass_yards,target_share_eb,snap_share_eb,sd_games,sd_targets,sd_carries,sd_attempts,sd_snap_share,sd_target_share,sd_carry_share,b_targets,b_carries,b_attempts,b_snap_share,b_target_share,b_carry_share,carries_per_game,targets_per_game,attempts_per_game,implied_team_total,opp_prev_def_epa_pass,opp_prev_def_epa_rush,off_continuity,hc_continuity,hc_change,changed_team,is_rookie,is_out,is_questionable,practice_status,learner
68,00-0036407,Jerry Jeudy,CLE,CAR,1.0,7.279,2.337,5.956,16.85,0.057,72.0,1.0,6.731,0.04,0.455,0.079,0.0,0.0,0.193,0.663,2.0,2.5,0.0,0.0,0.63,0.108,0.0,3.745,0.02,0.0,0.641,0.136,0.001,0.059,6.235,0.0,20.0,0.119,0.003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
69,00-0039146,Jayden Reed,GB,ATL,1.0,7.256,3.125,5.909,15.546,0.026,46.0,2.0,3.623,0.075,0.399,0.1,0.0,0.0,0.11,0.551,2.0,4.0,0.0,0.0,0.57,0.105,0.0,4.133,0.2,0.0,0.564,0.107,0.001,0.6,4.4,0.0,25.25,0.004,0.016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
70,00-0039739,Roman Wilson,PIT,CIN,1.0,7.197,2.561,6.023,16.39,0.051,,3.0,3.858,0.01,0.255,0.077,0.0,0.0,0.109,0.391,2.0,6.0,0.0,0.0,0.55,0.162,0.0,4.778,0.0,0.0,0.497,0.144,0.0,0.0,2.333,0.0,19.5,0.18,0.059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
71,00-0037816,Romeo Doubs,NE,JAX,0.0,7.187,2.629,6.591,15.508,0.023,44.0,2.0,6.556,0.003,0.724,0.084,0.0,0.0,0.177,0.767,2.0,3.5,0.0,0.0,0.56,0.144,0.0,4.104,0.0,0.0,0.629,0.155,0.0,0.0,5.312,0.0,21.25,-0.113,-0.085,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
72,00-0033307,Kendrick Bourne,ARI,SF,0.0,6.917,2.729,5.801,15.484,0.024,75.0,3.0,4.754,0.004,0.185,0.077,0.0,0.0,0.118,0.573,2.0,5.5,0.0,0.0,0.67,0.166,0.0,4.929,0.0,0.0,0.638,0.15,0.0,0.0,3.786,0.0,19.5,0.138,-0.01,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
73,00-0037291,Jalen Nailor,LV,NO,0.0,6.639,2.212,5.794,15.068,0.029,65.0,2.0,4.54,0.053,0.491,0.082,0.0,0.0,0.129,0.636,2.0,4.0,0.0,0.0,0.6,0.138,0.0,3.706,0.039,0.0,0.612,0.135,0.001,0.118,3.118,0.0,20.75,-0.015,-0.088,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,ridge
74,00-0038621,DeMario Douglas,NE,JAX,0.0,6.614,2.238,5.498,15.545,0.042,67.0,3.0,4.088,0.231,0.359,0.084,0.0,0.0,0.11,0.341,2.0,4.5,0.0,0.0,0.62,0.161,0.0,3.958,0.146,0.0,0.527,0.144,0.003,0.438,2.875,0.0,21.25,-0.113,-0.085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
75,00-0040134,Pat Bryant,DEN,LA,1.0,6.575,2.044,5.17,15.797,0.035,62.0,5.0,4.204,0.005,0.348,0.085,0.0,0.0,0.111,0.492,2.0,3.5,0.5,0.0,0.59,0.128,0.018,3.694,0.333,0.0,0.557,0.123,0.012,0.0,4.083,0.0,21.5,-0.054,-0.057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
76,00-0039849,Marvin Harrison Jr.,ARI,SF,0.0,6.493,1.674,5.383,15.426,0.029,42.0,1.0,5.205,0.003,0.332,0.077,0.0,0.0,0.129,0.707,2.0,2.0,0.0,0.0,0.79,0.06,0.0,3.361,0.0,0.0,0.762,0.083,0.0,0.0,6.083,0.0,19.5,0.138,-0.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
77,00-0040870,Ja'Kobi Lane,BAL,DAL,0.0,6.391,2.642,5.346,15.199,0.012,115.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,3.0,0.0,0.0,0.4,0.125,0.0,3.0,0.0,0.0,0.4,0.125,0.0,,,,27.75,0.243,0.047,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
78,00-0039451,Isaiah Williams,NYJ,DET,0.0,6.37,2.045,5.221,14.584,0.011,101.0,4.0,3.883,0.075,0.225,0.083,0.109,0.336,0.113,0.533,2.0,3.5,0.5,0.0,0.6,0.105,0.019,3.667,0.444,0.037,0.578,0.108,0.013,0.333,4.0,0.111,21.0,0.006,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
79,00-0040170,Elic Ayomanor,TEN,NYG,0.0,6.35,2.211,5.215,15.101,0.013,95.0,5.0,5.804,0.003,0.424,0.074,0.0,0.0,0.165,0.796,2.0,3.0,0.0,0.0,0.52,0.142,0.0,3.854,0.0,0.0,0.612,0.15,0.0,0.0,5.562,0.0,18.75,0.06,0.145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
80,00-0040867,Makai Lemon,PHI,CHI,0.0,6.293,2.024,5.194,14.492,0.012,61.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.5,0.5,0.0,0.64,0.106,0.016,2.5,0.5,0.0,0.64,0.106,0.016,,,,23.0,0.052,-0.009,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
81,00-0033555,Mack Hollins,NE,JAX,0.0,6.079,2.075,4.778,14.979,0.02,73.0,4.0,5.238,0.036,0.302,0.084,0.0,0.0,0.141,0.637,2.0,3.5,0.0,0.0,0.7,0.128,0.0,3.881,0.024,0.0,0.679,0.133,0.0,0.071,4.643,0.0,21.25,-0.113,-0.085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
82,00-0039868,Troy Franklin,DEN,LA,1.0,6.053,1.872,4.744,14.68,0.018,87.0,3.0,6.531,0.128,0.683,0.085,0.0,0.0,0.173,0.613,2.0,1.5,0.5,0.0,0.33,0.053,0.033,3.039,0.431,0.0,0.424,0.093,0.024,0.294,6.118,0.0,21.5,-0.054,-0.057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
83,00-0034960,Jakobi Meyers,JAX,NE,1.0,6.027,2.204,4.695,14.969,0.03,41.0,3.0,4.436,0.081,0.389,0.075,0.0,0.0,0.121,0.736,2.0,1.5,0.5,0.0,0.65,0.065,0.016,3.292,0.438,0.0,0.679,0.084,0.011,0.312,6.875,0.0,24.25,-0.038,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
84,00-0033908,Cooper Kupp,SEA,WAS,0.0,5.881,1.956,4.856,14.536,0.018,69.0,3.0,5.007,0.004,0.643,0.094,0.061,0.188,0.154,0.747,2.0,2.5,0.0,0.0,0.78,0.101,0.0,3.125,0.0,0.021,0.769,0.119,0.0,0.0,4.375,0.062,23.75,0.223,0.041,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
85,00-0037741,Jahan Dotson,ATL,GB,0.0,5.849,2.211,4.798,13.827,0.006,92.0,2.0,4.11,0.006,0.311,0.076,0.0,0.0,0.113,0.577,2.0,3.5,0.0,0.0,0.63,0.143,0.0,3.19,0.0,0.0,0.612,0.133,0.0,0.0,2.571,0.0,19.25,0.091,-0.029,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
86,00-0040669,Isaac TeSlaa,DET,NYJ,1.0,5.72,2.37,4.538,13.413,0.004,88.0,3.0,3.567,0.009,0.545,0.108,0.0,0.0,0.106,0.435,2.0,3.0,0.0,0.0,0.68,0.079,0.0,2.643,0.0,0.0,0.598,0.088,0.0,0.0,1.929,0.0,27.5,0.287,-0.019,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
87,00-0039342,Xavier Legette,CAR,CLE,0.0,5.645,2.248,4.524,12.961,0.003,90.0,3.0,4.731,0.04,0.53,0.089,0.0,0.0,0.141,0.637,2.0,3.0,0.0,0.0,0.53,0.092,0.0,3.422,0.022,0.0,0.566,0.108,0.0,0.067,4.267,0.0,22.5,-0.112,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
88,00-0034837,Calvin Ridley,TEN,NYG,0.0,5.613,2.225,4.659,12.458,0.0,84.0,3.0,3.806,0.007,0.236,0.074,0.0,0.0,0.108,0.579,1.0,2.0,0.0,0.0,,0.118,0.0,3.571,0.0,0.0,0.579,0.113,0.0,0.0,5.143,0.0,18.75,0.06,0.145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
89,00-0036259,Jauan Jennings,MIN,TB,0.0,5.532,1.845,4.502,13.459,0.002,74.0,3.0,5.496,0.003,0.713,0.087,0.0,0.0,0.162,0.81,1.0,1.0,0.0,0.0,0.48,0.043,0.0,3.5,0.0,0.0,0.645,0.103,0.0,0.0,6.0,0.0,22.0,0.08,-0.063,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
90,00-0041040,Antonio Williams,WAS,SEA,1.0,5.476,1.494,3.562,14.215,0.014,76.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,3.5,0.0,0.5,0.37,0.113,0.0,3.5,0.0,0.5,0.37,0.113,0.0,,,,16.75,-0.075,-0.191,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
91,00-0040729,Jack Bech,LV,NO,0.0,5.445,1.751,4.06,13.532,0.004,77.0,3.0,3.825,0.008,0.319,0.082,0.0,0.0,0.108,0.433,2.0,3.0,0.0,0.0,0.4,0.103,0.0,2.806,0.0,0.0,0.411,0.105,0.0,0.0,2.417,0.0,20.75,-0.015,-0.088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
92,00-0041067,Bryce Lance,NO,LV,1.0,5.439,1.662,4.34,13.517,0.003,96.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,2.5,0.0,0.0,0.69,0.054,0.0,2.5,0.0,0.0,0.69,0.054,0.0,,,,23.75,0.099,-0.042,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
93,00-0032775,Demarcus Robinson,SF,ARI,1.0,5.334,0.0,4.292,12.701,0.0,85.0,4.0,3.616,0.042,0.368,0.11,0.0,0.0,0.107,0.604,2.0,3.0,0.0,0.0,0.63,0.116,0.0,2.833,0.024,0.0,0.621,0.113,0.0,0.071,2.5,0.0,28.0,0.164,-0.001,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
94,00-0038104,Tyquan Thornton,KC,MIA,0.0,5.254,2.326,4.195,12.607,0.0,86.0,3.0,3.715,0.007,0.387,0.114,0.0,0.0,0.107,0.42,2.0,2.5,0.0,0.0,0.68,0.067,0.0,2.788,0.0,0.0,0.593,0.08,0.0,0.0,3.364,0.0,29.0,0.166,-0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
95,00-0036309,Darnell Mooney,NYG,TEN,1.0,5.219,1.826,4.082,13.323,0.008,81.0,3.0,4.904,0.004,0.417,0.086,0.0,0.0,0.144,0.806,2.0,2.5,0.0,0.0,0.57,0.081,0.0,3.267,0.0,0.0,0.649,0.102,0.0,0.0,4.8,0.0,21.75,0.182,-0.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,ridge
96,00-0038619,Andrei Iosivas,CIN,PIT,0.0,4.966,1.881,3.779,12.477,0.0,91.0,3.0,4.238,0.081,0.354,0.091,0.0,0.0,0.116,0.677,2.0,2.0,0.0,0.0,0.61,0.06,0.0,2.622,0.067,0.0,0.632,0.079,0.001,0.2,3.867,0.0,23.0,0.045,-0.027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
97,00-0041550,Brenen Thompson,LAC,BUF,0.0,4.946,0.0,3.773,13.156,0.009,107.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,3.0,0.0,0.0,,0.115,0.0,3.0,0.0,0.0,,0.115,0.0,,,,21.75,-0.068,0.063,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
98,00-0038608,Kayshon Boutte,HOU,IND,0.0,4.879,1.417,3.729,12.277,0.002,66.0,4.0,4.331,0.005,0.313,0.091,0.0,0.0,0.119,0.67,2.0,3.5,0.0,0.0,0.46,0.077,0.0,3.429,0.0,0.0,0.53,0.091,0.0,0.0,3.286,0.0,23.0,0.059,-0.089,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
99,00-0040138,Jaylin Noel,HOU,IND,0.0,4.801,1.829,3.477,12.678,0.007,79.0,3.0,3.854,0.165,0.338,0.091,0.0,0.0,0.106,0.434,2.0,3.5,0.5,0.0,0.3,0.077,0.028,3.167,0.476,0.0,0.345,0.087,0.021,0.429,2.5,0.0,23.0,0.059,-0.089,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
100,00-0036626,Dyami Brown,WAS,SEA,1.0,4.777,0.948,3.533,13.286,0.006,106.0,6.0,3.956,0.149,0.3,0.066,0.0,0.0,0.111,0.49,2.0,4.0,0.0,0.5,0.53,0.123,0.0,3.788,0.182,0.333,0.517,0.119,0.002,0.545,3.364,0.0,16.75,-0.075,-0.191,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
101,00-0040782,Isaiah Bond,CLE,CAR,1.0,4.775,0.0,3.611,12.074,0.0,138.0,4.0,3.966,0.145,0.293,0.079,0.0,0.0,0.114,0.557,1.0,1.0,0.0,0.0,,0.033,0.0,1.967,0.167,0.0,0.557,0.073,0.003,0.333,2.933,0.0,20.0,0.119,0.003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
102,00-0036988,Josh Palmer,BUF,LAC,1.0,4.637,0.0,3.443,12.767,0.008,100.0,4.0,3.822,0.007,0.451,0.113,0.0,0.0,0.113,0.502,2.0,2.5,0.0,0.0,0.31,0.089,0.0,2.694,0.0,0.0,0.374,0.097,0.0,0.0,3.083,0.0,28.75,-0.063,-0.106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
103,00-0040237,Tez Johnson,TB,MIN,1.0,4.495,1.642,3.105,12.454,0.005,121.0,5.0,3.97,0.207,0.34,0.081,0.0,0.0,0.112,0.539,2.0,2.5,0.5,0.0,0.23,0.079,0.025,2.644,0.489,0.0,0.333,0.09,0.019,0.467,2.933,0.0,20.5,-0.12,-0.052,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
104,00-0041525,Chris Bell,MIA,KC,1.0,4.331,0.0,3.29,11.142,0.0,78.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.5,0.0,0.0,0.52,0.059,0.0,1.5,0.0,0.0,0.52,0.059,0.0,,,,17.5,0.029,-0.075,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
105,00-0035208,Olamide Zaccheaus,ATL,GB,0.0,4.184,0.0,3.144,11.345,0.0,104.0,3.0,4.817,0.091,0.486,0.076,0.0,0.0,0.133,0.589,2.0,2.0,0.0,0.0,0.3,0.075,0.0,2.881,0.095,0.0,0.396,0.094,0.001,0.286,4.643,0.0,19.25,0.091,-0.029,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
106,00-0037231,Kevin Austin Jr.,NO,LV,1.0,4.167,0.0,2.936,11.756,0.0,149.0,9.0,3.722,0.01,0.341,0.094,0.0,0.0,0.106,0.629,1.0,1.0,0.0,0.0,,0.031,0.0,2.8,0.0,0.0,0.629,0.069,0.0,0.0,4.6,0.0,23.75,0.099,-0.042,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
107,00-0038728,Jared Wayne,HOU,IND,0.0,4.165,0.0,2.962,11.569,0.0,129.0,5.0,5.304,0.03,0.503,0.091,0.0,0.0,0.146,0.577,2.0,4.0,0.0,0.0,0.32,0.084,0.0,3.333,0.0,0.0,0.406,0.104,0.0,0.0,2.0,0.0,23.0,0.059,-0.089,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
108,00-0035662,Marquise Brown,PHI,CHI,0.0,4.16,1.223,3.33,10.933,0.0,136.0,4.0,4.759,0.004,0.437,0.091,0.0,0.0,0.141,0.541,1.0,0.0,2.0,0.0,,0.0,0.062,2.312,1.0,0.0,0.541,0.07,0.031,0.0,4.625,0.0,23.0,0.052,-0.009,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
109,00-0038976,Marvin Mims Jr.,DEN,LA,1.0,4.035,0.0,2.893,11.058,0.0,103.0,4.0,4.26,0.411,0.231,0.085,0.0,0.0,0.113,0.629,1.0,0.0,0.0,0.0,0.18,0.0,0.0,1.7,0.4,0.0,0.404,0.056,0.008,0.8,3.4,0.0,21.5,-0.054,-0.057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
110,00-0039792,Devontez Walker,BAL,DAL,0.0,3.932,0.0,2.986,10.972,0.0,114.0,4.0,4.142,0.02,0.484,0.109,0.0,0.0,0.127,0.4,1.0,2.0,0.0,0.0,,0.069,0.0,1.8,0.0,0.0,0.4,0.098,0.0,0.0,1.6,0.0,27.75,0.243,0.047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
111,00-0039751,Jordan Whittington,LA,DEN,0.0,3.852,0.0,2.822,10.369,0.0,111.0,3.0,3.812,0.072,0.287,0.095,0.0,0.0,0.105,0.55,1.0,1.0,0.0,0.0,0.41,0.037,0.0,1.462,0.115,0.0,0.48,0.071,0.001,0.231,1.923,0.0,24.0,-0.081,-0.102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
112,00-0032398,Chris Moore,BAL,DAL,0.0,3.72,0.0,2.554,10.464,0.0,110.0,9.0,3.63,0.042,0.4,0.109,0.0,0.0,0.112,0.606,2.0,2.5,0.0,0.0,0.37,0.093,0.0,2.625,0.042,0.0,0.449,0.099,0.0,0.125,2.875,0.0,27.75,0.243,0.047,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,ridge
113,00-0035406,Lil'Jordan Humphrey,DEN,LA,1.0,3.576,0.0,2.499,10.095,0.0,189.0,6.0,3.633,0.009,0.28,0.085,0.0,0.0,0.096,0.504,1.0,1.0,0.0,0.0,,0.034,0.0,2.286,0.0,0.0,0.504,0.065,0.0,0.0,3.571,0.0,21.5,-0.054,-0.057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
114,00-0040075,LaJohntay Wester,BAL,DAL,0.0,3.571,0.0,2.861,10.092,0.0,125.0,6.0,5.061,0.04,0.607,0.109,0.0,0.0,0.156,0.629,2.0,2.0,0.0,0.0,0.29,0.076,0.0,2.0,0.0,0.0,0.403,0.103,0.0,,,,27.75,0.243,0.047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
115,00-0032951,Laquon Treadwell,IND,HOU,1.0,3.547,0.0,2.42,9.865,0.0,139.0,5.0,5.726,0.034,0.448,0.081,0.0,0.0,0.156,0.629,2.0,2.0,0.0,0.0,0.35,0.067,0.0,2.0,0.0,0.0,0.443,0.097,0.0,,,,20.5,-0.131,-0.113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
116,00-0040590,Konata Mumpfield,LA,DEN,0.0,3.523,0.0,2.523,10.215,0.0,122.0,4.0,3.843,0.009,0.342,0.095,0.0,0.0,0.106,0.38,2.0,1.5,0.0,0.0,0.26,0.052,0.0,1.852,0.0,0.0,0.3,0.07,0.0,0.0,2.556,0.0,24.0,-0.081,-0.102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
117,00-0037614,John Metchie III,CAR,CLE,0.0,3.501,0.0,2.493,9.857,0.0,171.0,4.0,3.522,0.064,0.349,0.089,0.0,0.0,0.105,0.629,1.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.125,0.0,0.629,0.052,0.001,0.25,4.0,0.0,22.5,-0.112,-0.062,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
118,00-0041529,Kevin Coleman Jr.,MIA,KC,1.0,3.467,0.0,2.203,10.501,0.001,113.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,2.0,0.0,0.0,0.29,0.074,0.0,2.0,0.0,0.0,0.29,0.074,0.0,,,,17.5,0.029,-0.075,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
119,00-0037801,KaVontae Turpin,DAL,BAL,1.0,3.318,0.0,2.237,10.042,0.0,112.0,4.0,3.867,0.665,0.326,0.098,0.0,0.0,0.104,0.42,2.0,0.5,0.5,0.0,0.14,0.017,0.024,1.178,0.711,0.0,0.233,0.046,0.024,1.133,2.533,0.0,24.75,0.085,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
120,00-0038640,Jalen Brooks,ARI,SF,0.0,3.23,0.0,1.929,9.678,0.0,159.0,4.0,5.285,0.018,0.426,0.077,0.0,0.0,0.131,0.45,1.0,0.0,0.0,0.0,,0.0,0.0,1.5,0.0,0.0,0.45,0.066,0.0,0.0,3.0,0.0,19.5,0.138,-0.01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
121,00-0040218,Jimmy Horn Jr.,CAR,CLE,0.0,3.198,0.0,1.802,9.606,0.0,132.0,5.0,3.858,0.254,0.364,0.089,0.0,0.0,0.115,0.629,1.0,1.0,0.0,0.0,0.21,0.029,0.0,1.25,0.4,0.0,0.419,0.072,0.005,0.8,1.5,0.0,22.5,-0.112,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
122,00-0037742,Treylon Burks,WAS,SEA,1.0,3.159,0.0,1.845,9.744,0.0,157.0,5.0,3.993,0.009,0.287,0.066,0.0,0.0,0.112,0.607,1.0,1.0,0.0,0.0,,0.029,0.0,1.875,0.0,0.0,0.607,0.071,0.0,0.0,2.75,0.0,16.75,-0.075,-0.191,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
123,00-0040705,Chimere Dike,TEN,NYG,0.0,3.05,0.0,2.151,9.152,0.0,120.0,4.0,5.082,0.455,0.658,0.169,0.0,0.0,0.144,0.605,2.0,0.5,0.0,0.0,0.08,0.018,0.0,1.784,0.216,0.0,0.255,0.06,0.006,0.647,4.353,0.0,18.75,0.06,0.145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
124,00-0036849,Tutu Atwell,LA,DEN,0.0,3.042,0.0,2.286,9.15,0.0,161.0,5.0,4.1,0.013,0.348,0.095,0.0,0.0,0.113,0.371,1.0,2.0,0.0,0.0,,0.067,0.0,1.938,0.0,0.0,0.371,0.09,0.0,0.0,1.875,0.0,24.0,-0.081,-0.102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
125,00-0040277,Jahdae Walker,CHI,PHI,1.0,2.947,0.0,1.546,9.918,0.001,119.0,5.0,4.511,0.016,0.315,0.073,0.0,0.0,0.122,0.317,1.0,1.0,0.0,0.0,0.45,0.038,0.0,2.167,0.0,0.0,0.384,0.08,0.0,0.0,3.333,0.0,18.5,-0.068,-0.061,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
126,00-0040563,Efton Chism III,NE,JAX,0.0,2.841,0.0,1.61,9.044,0.0,141.0,6.0,5.265,0.025,0.423,0.084,0.0,0.0,0.142,0.629,1.0,1.0,0.0,0.0,,0.048,0.0,1.25,0.0,0.0,0.629,0.095,0.001,0.0,1.5,0.0,21.25,-0.113,-0.085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
127,00-0041044,Zachariah Branch,ATL,GB,0.0,2.784,0.0,1.424,8.781,0.0,99.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.3,0.032,0.0,1.0,0.0,0.0,0.3,0.032,0.0,,,,19.25,0.091,-0.029,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
128,00-0040894,Malik Benson,LV,NO,0.0,2.717,0.0,1.64,8.606,0.0,118.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.5,0.5,0.0,0.1,0.052,0.014,1.5,0.5,0.0,0.1,0.052,0.014,,,,20.75,-0.015,-0.088,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,ridge
129,00-0037091,Bo Melton,GB,ATL,1.0,2.686,0.0,1.704,8.748,0.0,131.0,4.0,3.856,0.133,0.552,0.1,0.0,0.0,0.118,0.629,2.0,1.0,0.0,0.0,0.12,0.03,0.0,1.208,0.208,0.0,0.29,0.059,0.002,0.625,1.625,0.0,25.25,0.004,0.016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
130,00-0040646,Jalen Royals,KC,MIA,0.0,2.61,0.0,1.934,8.287,0.0,146.0,4.0,4.924,0.028,0.634,0.114,0.0,0.0,0.142,0.471,2.0,1.0,0.0,0.0,0.0,0.023,0.0,1.667,0.0,0.0,0.157,0.063,0.0,0.0,3.0,0.0,29.0,0.166,-0.02,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
131,00-0041100,Josh Cameron,JAX,NE,1.0,2.587,0.0,1.392,8.557,0.0,123.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,1.0,0.0,0.0,0.33,0.048,0.0,1.0,0.0,0.0,0.33,0.048,0.0,,,,24.25,-0.038,-0.029,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
132,00-0040024,Darius Cooper,PHI,CHI,0.0,2.504,0.0,1.481,8.024,0.0,156.0,6.0,4.076,0.016,0.503,0.091,0.0,0.0,0.121,0.379,2.0,1.5,0.0,0.0,0.15,0.044,0.0,1.733,0.0,0.0,0.226,0.07,0.0,0.0,2.2,0.0,23.0,0.052,-0.009,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
133,00-0038090,Skyy Moore,GB,ATL,1.0,2.463,0.0,2.007,7.817,0.0,148.0,5.0,4.23,0.054,0.552,0.1,0.0,0.0,0.129,0.485,2.0,2.0,0.0,0.0,0.06,0.064,0.0,1.593,0.074,0.0,0.202,0.086,0.001,0.222,0.778,0.0,25.25,0.004,0.016,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
134,00-0035021,Ashton Dulin,IND,HOU,1.0,2.449,0.0,1.236,7.894,0.0,130.0,4.0,4.484,0.07,0.336,0.081,0.0,0.0,0.122,0.479,1.0,1.0,0.0,0.0,0.19,0.034,0.0,1.214,0.214,0.0,0.335,0.078,0.001,0.429,1.429,0.0,20.5,-0.131,-0.113,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
135,00-0039062,Jonathan Mingo,DAL,BAL,1.0,2.412,0.0,0.0,7.828,0.0,127.0,5.0,5.013,0.023,0.541,0.098,0.0,0.0,0.135,0.425,1.0,1.0,0.0,0.0,0.19,0.033,0.0,1.0,0.0,0.0,0.307,0.084,0.0,0.0,1.0,0.0,24.75,0.085,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
136,00-0038824,Ryan Miller,MIA,KC,1.0,2.339,0.0,0.932,8.045,0.0,180.0,6.0,4.982,0.023,0.337,0.069,0.0,0.0,0.138,0.422,1.0,1.0,0.0,0.0,,0.043,0.0,1.0,0.0,0.0,0.422,0.091,0.0,0.0,1.0,0.0,17.5,0.029,-0.075,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,ridge
