season,week,sleeper_id,player,position,team,a_pts_ppr,p_pts_ppr,resid,pred_change,verdict,why,snap_share,level,d_targets,d_carries,d_tds,injury_status,injury_part,left_early,cuts
2026,2,6826,Cole Kmet,TE,CHI,0.0,4.04,-4.04,1.181379766295802,HOLD,69% of the snaps.,0.6891891891891891,4.04,-1.3399999999999999,0.0,-0.1,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8917,KaVontae Turpin,WR,DAL,0.1,4.09,-3.9899999999999998,-0.8600192216705089,HOLD,9% of the snaps.,0.09090909090909091,4.09,-1.62,0.050000000000000044,-0.13,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,6904,Jalen Hurts,QB,PHI,18.16,22.15,-3.9899999999999984,-2.705528465195756,HOLD,5 carries against 6.9 expected. 37 attempts against 29.2 expected. 100% of the snaps.,1.0,22.15,0.0,-1.9100000000000001,-0.2799999999999998,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11237,Jacob Saylors,RB,DET,0.0,3.98,-3.98,-0.4049606972824449,HOLD,0 carries against 4.2 expected. 0% of the snaps.,0.0,3.98,-0.44,-4.19,-0.21000000000000002,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12492,Pat Bryant,WR,DEN,1.6,5.51,-3.9099999999999997,0.1858583348181702,HOLD,1 targets against 3.7 expected. 66% of the snaps.,0.6612903225806451,5.51,-2.74,0.91,-0.12,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,4177,Mack Hollins,WR,NE,3.8,7.67,-3.87,-0.30723741396230747,HOLD,2 targets against 4.3 expected. 71% of the snaps.,0.7090909090909091,7.67,-2.3,-0.05,-0.21,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11575,Ray Davis,RB,BUF,0.0,3.87,-3.87,-0.16475116042356405,HOLD,0 carries against 4.4 expected. 14% of the snaps.,0.13513513513513514,3.87,-0.83,-4.39,-0.14,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,3257,Jacoby Brissett,QB,ARI,7.5,11.21,-3.710000000000001,-0.4195974742318644,HOLD,28 attempts against 35.1 expected. 100% of the snaps.,1.0,11.21,0.0,-1.2400000000000002,0.1499999999999999,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,9506,Sean Tucker,RB,TB,0.0,3.53,-3.53,0.5991589207506254,HOLD,0 carries against 4.2 expected. 0% of the snaps.,0.0,3.53,-0.29,-4.24,-0.25,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,9480,Brenton Strange,TE,JAX,3.7,7.13,-3.4299999999999997,0.30955025349122983,HOLD,2 targets against 4.5 expected. 83% of the snaps.,0.8305084745762712,7.13,-2.5,0.0,-0.13,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12502,Gunnar Helm,TE,TEN,3.3,6.65,-3.3500000000000005,0.19302277636169335,HOLD,2 targets against 4.1 expected. 87% of the snaps.,0.8679245283018868,6.65,-2.0999999999999996,0.0,-0.21,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11597,Theo Johnson,TE,NYG,0.0,3.35,-3.35,0.19558981449702212,HOLD,4 targets against 2.0 expected. 28% of the snaps.,0.27586206896551724,3.35,2.01,0.0,-0.11,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11581,MarShawn Lloyd,RB,GB,8.6,11.95,-3.3499999999999996,-2.0401607863503957,HOLD,6 carries against 12.0 expected. 27% of the snaps.,0.2711864406779661,11.95,-0.4500000000000002,-5.98,0.41999999999999993,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,5857,Noah Fant,TE,NO,0.0,3.31,-3.31,1.2199896385266302,HOLD,44% of the snaps.,0.4411764705882353,3.31,-1.79,0.0,-0.07,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13279,Carnell Tate,WR,TEN,5.7,8.97,-3.2700000000000005,-0.6040637362667867,HOLD,5 targets against 6.7 expected. 75% of the snaps.,0.7547169811320755,8.97,-1.7400000000000002,-0.1,-0.22,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13533,Barion Brown,WR,NO,0.0,3.19,-3.19,-0.8383647405926711,HOLD,3% of the snaps.,0.029411764705882353,3.19,-2.06,0.0,-0.07,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,5844,T.J. Hockenson,TE,MIN,5.9,9.08,-3.1799999999999997,0.07582644708948738,HOLD,"4 targets, about what was expected. 69% of the snaps.",0.6923076923076923,9.08,-0.7599999999999998,0.0,-0.24,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13305,Mike Washington,RB,LV,0.7,3.87,-3.17,0.5845655004169634,HOLD,"3 carries, about what was expected. 19% of the snaps.",0.19047619047619047,3.87,-0.1399999999999999,-0.7000000000000002,-0.16,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,9479,Darnell Washington,TE,PIT,1.7,4.73,-3.0300000000000002,0.07774357894575007,HOLD,53% of the snaps.,0.5285714285714286,4.73,-0.5899999999999999,0.0,-0.15,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12512,Quinshon Judkins,RB,CLE,9.8,12.8,-3.0,-0.9204199766527539,HOLD,5 targets against 2.3 expected. 12 carries against 16.0 expected. 67% of the snaps. 0 touchdowns against 0.7 expected.,0.6724137931034483,12.8,2.66,-4.030000000000001,-0.6699999999999999,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13307,Marlin Klein,TE,HOU,0.0,2.97,-2.97,-0.23989684985040977,HOLD,11% of the snaps.,0.1125,2.97,-1.55,0.0,-0.11,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,10229,Rashee Rice,WR,KC,12.3,15.24,-2.9399999999999995,-2.1153868849808495,HOLD,6 targets against 8.2 expected. 79% of the snaps.,0.7875,15.24,-2.17,-0.45,-0.38,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8172,Greg Dulcich,TE,MIA,3.7,6.6,-2.8999999999999995,-0.35047955082702376,HOLD,"3 targets, about what was expected. 61% of the snaps.",0.6101694915254238,6.6,-0.5499999999999998,0.0,-0.17,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8147,John Metchie,WR,CAR,0.0,2.88,-2.88,0.17818263615701085,HOLD,11% of the snaps.,0.10606060606060606,2.88,-1.86,-0.09,-0.1,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11620,Rome Odunze,WR,CHI,7.3,10.13,-2.830000000000001,-0.874279737193352,HOLD,4 targets against 6.4 expected. 84% of the snaps.,0.8378378378378378,10.13,-2.3600000000000003,-0.05,-0.34,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12481,Cam Skattebo,RB,NYG,9.5,12.31,-2.8100000000000005,-0.10729045506003329,HOLD,"4 targets, about what was expected. 12 carries, about what was expected. 59% of the snaps.",0.5862068965517241,12.31,0.9199999999999999,-0.4299999999999997,-0.52,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13434,Will Kacmarek,TE,MIA,1.4,4.12,-2.72,-0.2837435755883408,HOLD,47% of the snaps.,0.4745762711864407,4.12,-1.21,0.0,-0.12,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8132,Tyler Allgeier,RB,ARI,3.9,6.59,-2.69,0.935591497405255,HOLD,5 carries against 9.0 expected. 64% of the snaps.,0.64,6.59,0.45999999999999996,-4.039999999999999,-0.25,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12540,Chimere Dike,WR,TEN,0.0,2.67,-2.67,-0.680257980717309,HOLD,4% of the snaps.,0.03773584905660377,2.67,-1.87,-0.43,-0.08,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,6271,Olamide Zaccheaus,WR,ATL,1.3,3.7,-2.4000000000000004,0.044985381200352254,HOLD,"3 targets, about what was expected. 43% of the snaps.",0.43478260869565216,3.7,0.75,-0.21,-0.11,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,7891,Brock Wright,TE,DET,0.0,2.34,-2.34,0.08350312805629934,HOLD,26% of the snaps.,0.26153846153846155,2.34,-1.45,0.0,-0.06,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,7716,John Bates,TE,WAS,0.0,2.33,-2.33,0.34963570134577177,HOLD,31% of the snaps.,0.30985915492957744,2.33,-1.17,0.0,-0.07,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8135,Treylon Burks,WR,WAS,0.0,2.27,-2.27,0.8268677311200823,HOLD,30% of the snaps.,0.29577464788732394,2.27,-0.29000000000000004,-0.14,-0.08,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11370,Chris Brooks,RB,GB,3.6,5.86,-2.2600000000000002,0.38867209066277236,HOLD,"4 carries, about what was expected. 46% of the snaps.",0.4576271186440678,5.86,0.15999999999999992,-0.03000000000000025,-0.24000000000000002,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11631,Brian Thomas,WR,JAX,7.0,9.25,-2.25,-0.8108759259385026,HOLD,8 targets against 6.2 expected. 54% of the snaps.,0.5423728813559322,9.25,1.8499999999999996,-0.21,-0.22,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,9504,Kayshon Boutte,WR,HOU,6.7,8.92,-2.2199999999999998,-0.8886038679186845,HOLD,"5 targets, about what was expected. 72% of the snaps.",0.725,8.92,0.7699999999999996,0.0,-0.35,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12544,LeQuint Allen,RB,JAX,0.0,2.21,-2.21,0.5909596126253263,HOLD,15% of the snaps.,0.15254237288135594,2.21,-0.27,-1.0,-0.06,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8228,Jaylen Warren,RB,PIT,9.7,11.9,-2.200000000000001,-0.1873923270505938,HOLD,"4 targets, about what was expected. 11 carries against 12.2 expected. 71% of the snaps.",0.7142857142857143,11.9,0.8500000000000001,-1.2100000000000009,-0.33,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12658,Jackson Hawes,TE,BUF,0.0,2.18,-2.18,0.31893737045009013,HOLD,50% of the snaps.,0.5,2.18,-1.17,0.0,-0.07,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12497,Tory Horton,WR,SEA,0.0,2.17,-2.17,0.7350069212458976,HOLD,31% of the snaps.,0.3142857142857143,2.17,-1.27,-0.06,-0.06,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,9221,Jahmyr Gibbs,RB,DET,23.3,25.47,-2.169999999999998,-1.5174569549642465,HOLD,8 targets against 4.7 expected. 16 carries against 18.5 expected. 83% of the snaps.,0.8307692307692308,25.47,3.34,-2.5,-0.4099999999999999,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8204,Bo Melton,WR,GB,0.0,2.13,-2.13,0.6869227142020222,HOLD,15% of the snaps.,0.15254237288135594,2.13,-0.29000000000000004,-0.12,-0.08,Questionable,Neck,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,3214,Hunter Henry,TE,NE,7.0,9.04,-2.039999999999999,-0.2892161752144012,HOLD,"5 targets, about what was expected. 91% of the snaps.",0.9090909090909091,9.04,0.33999999999999986,0.0,-0.27,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,4037,Chris Godwin,WR,TB,8.8,10.81,-2.01,-0.8483069076680483,HOLD,3 targets against 6.2 expected. 86% of the snaps.,0.8615384615384616,10.81,-3.1900000000000004,0.95,-0.32,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,2078,Odell Beckham,WR,NYG,0.0,1.99,-1.99,-0.3565097936309306,HOLD,5% of the snaps.,0.05172413793103448,1.99,-1.21,0.0,-0.07,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12496,Tai Felton,WR,MIN,0.0,1.95,-1.95,-0.4127978636305741,HOLD,0% of the snaps.,0.0,1.95,-1.0,-0.04,-0.06,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12495,Ollie Gordon,RB,MIA,0.7,2.64,-1.9400000000000002,0.6528407741955617,HOLD,"3 carries, about what was expected. 19% of the snaps.",0.1864406779661017,2.64,-0.76,0.6200000000000001,-0.15,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,10226,Andrei Iosivas,WR,CIN,1.7,3.63,-1.93,0.20092858822774878,HOLD,53% of the snaps.,0.5333333333333333,3.63,-1.1800000000000002,-0.19,-0.14,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,6869,Adam Trautman,TE,DEN,0.0,1.92,-1.92,0.9471046500830425,HOLD,65% of the snaps.,0.6451612903225806,1.92,-1.09,0.0,-0.07,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,4033,David Njoku,TE,LAC,1.9,3.81,-1.9100000000000001,0.829818757114003,INJURED,"3 targets, about what was expected. 16% of the snaps.",0.16176470588235295,3.81,0.7200000000000002,0.0,-0.11,Out,Knee,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11599,Cade Stover,TE,HOU,0.0,1.9,-1.9,-0.038159611628954315,HOLD,10% of the snaps.,0.1,1.9,-0.98,-0.12,-0.07,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,6001,Drew Sample,TE,CIN,0.0,1.9,-1.9,1.095657612744846,HOLD,60% of the snaps.,0.6,1.9,-1.17,0.0,-0.06,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,4144,Jonnu Smith,TE,GB,0.0,1.89,-1.89,0.8029125164880861,HOLD,22% of the snaps.,0.22033898305084745,1.89,-1.01,0.0,-0.07,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,5870,Daniel Jones,QB,IND,12.4,14.28,-1.879999999999999,-1.6302274173355698,HOLD,"3 carries, about what was expected. 31 attempts, about what was expected. 100% of the snaps.",1.0,14.28,0.0,-0.3900000000000001,-0.25,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13411,Zavion Thomas,WR,CHI,0.0,1.84,-1.84,-0.3389032251215148,HOLD,3% of the snaps.,0.02702702702702703,1.84,-1.17,-0.11,-0.05,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,5938,Lil'Jordan Humphrey,WR,DEN,0.0,1.84,-1.84,0.6811646828568663,HOLD,5% of the snaps.,0.04838709677419355,1.84,-0.19999999999999996,0.0,-0.06,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13324,Matt Hibner,TE,BAL,0.0,1.83,-1.83,0.46405182826894104,HOLD,33% of the snaps.,0.3275862068965517,1.83,-1.02,0.0,-0.06,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,5967,Tony Pollard,RB,TEN,7.5,9.32,-1.8200000000000003,-0.22592454259407221,HOLD,14 carries against 11.2 expected. 55% of the snaps.,0.5471698113207547,9.32,-1.1,2.789999999999999,-0.32999999999999996,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,12641,Jaylin Lane,WR,WAS,0.0,1.82,-1.82,0.0017972292656846245,HOLD,15% of the snaps.,0.15492957746478872,1.82,-0.88,-0.21,-0.06999999999999999,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,4147,Samaje Perine,RB,CIN,3.2,5.02,-1.8199999999999994,0.9856440849437196,HOLD,2 carries against 4.3 expected. 40% of the snaps.,0.4,5.02,-0.71,-2.3099999999999996,-0.2,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13079,Jahdae Walker,WR,CHI,0.0,1.81,-1.81,0.5321423442291797,HOLD,9% of the snaps.,0.0945945945945946,1.81,-1.18,0.0,-0.05,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,9758,C.J. Stroud,QB,HOU,17.02,18.83,-1.8099999999999987,-2.0313237131039563,HOLD,"3 carries, about what was expected. 55 attempts against 32.5 expected. 100% of the snaps. 0 touchdowns against 2.1 expected.",1.0,18.83,0.0,0.06000000000000005,-2.08,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13298,KC Concepcion,WR,CLE,8.2,10.0,-1.8000000000000007,-0.781886088605626,HOLD,"6 targets, about what was expected. 66% of the snaps.",0.6551724137931034,10.0,0.7800000000000002,0.24,-0.32999999999999996,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,10231,Elijah Higgins,TE,ARI,1.0,2.8,-1.7999999999999998,-0.17658014228734392,HOLD,26% of the snaps.,0.26,2.8,-1.75,0.0,-0.06,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,10871,Luke Schoonmaker,TE,DAL,0.0,1.77,-1.77,0.4222747521213232,HOLD,29% of the snaps.,0.2909090909090909,1.77,-0.94,0.0,-0.05,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13413,Cyrus Allen,WR,KC,0.0,1.72,-1.72,-0.2806994398579097,HOLD,4% of the snaps.,0.0375,1.72,-1.08,0.0,-0.04,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,6865,Colby Parkinson,TE,LAR,3.5,5.21,-1.71,0.029446541373306045,HOLD,71% of the snaps.,0.7096774193548387,5.21,-0.8799999999999999,0.0,-0.17,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,11643,Jaylen Wright,RB,MIA,1.1,2.79,-1.69,0.3089587365436128,HOLD,5% of the snaps.,0.05084745762711865,2.79,-0.84,-0.6000000000000001,-0.12000000000000001,Questionable,Neck,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,3271,Tyler Higbee,TE,LAR,0.0,1.65,-1.65,0.3163333455716106,HOLD,26% of the snaps.,0.25806451612903225,1.65,-0.99,0.0,-0.05,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,5848,Marquise Brown,WR,PHI,1.2,2.82,-1.6199999999999999,0.7211882908988587,HOLD,22% of the snaps.,0.2236842105263158,2.82,-1.49,2.0,-0.1,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13296,Caleb Douglas,WR,MIA,3.9,5.52,-1.6199999999999997,1.4848933403441382,HOLD,"3 targets, about what was expected. 86% of the snaps.",0.864406779661017,5.52,-0.18000000000000016,0.0,-0.18,Questionable,Ankle,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13424,Seth McGowan,RB,IND,0.0,1.61,-1.61,0.8996279706448496,HOLD,6% of the snaps.,0.06153846153846154,1.61,-0.4,0.16999999999999993,-0.07,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8119,Jahan Dotson,WR,ATL,3.1,4.66,-1.56,0.4628015537563955,HOLD,4 targets against 2.9 expected. 75% of the snaps.,0.7536231884057971,4.66,1.06,-0.03,-0.16,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,8676,Rashid Shaheed,WR,SEA,6.9,8.36,-1.459999999999999,-1.0298037760504652,HOLD,6 targets against 4.3 expected. 56% of the snaps.,0.5571428571428572,8.36,1.7300000000000004,0.32999999999999996,-0.22,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,13285,Malachi Fields,WR,NYG,5.0,6.45,-1.4500000000000002,0.27099876929665584,HOLD,6 targets against 3.9 expected. 81% of the snaps.,0.8103448275862069,6.45,2.11,-0.06,-0.23,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
2026,2,9511,Keaton Mitchell,RB,LAC,4.9,6.35,-1.4499999999999993,-0.2657460504062297,HOLD,"5 carries, about what was expected. 25% of the snaps.",0.25,6.35,-0.5,-0.9100000000000001,-0.19,,,False,"{""resid_lo"": -5.550000000000001, ""resid_hi"": 5.849999999999998, ""sell_cut"": 0.8203429152366721, ""buy_cut"": -1.6236237306997519}"
