seed,position,scoring,season,source,n,spearman,kendall,ndcg@12,top12_overlap,regret@12,mae,rmse
17,TE,ppr,2023,consensus,39.0,0.3105741570916147,0.2344869035063786,0.396474572519493,0.4166666666666667,4.383333333333333,28.73589743589744,32.87735172440531
17,TE,ppr,2023,prior_ppg,39.0,0.2796084162730345,0.2289369176245708,0.418446793924046,0.5,4.241666666666666,4.803412393078683,6.061646503078822
17,TE,ppr,2024,model,41.0,0.273362211430188,0.2194956369752641,0.4125535290400738,0.5,4.708333333333332,3.7865187533216367,5.240256048272995
17,TE,ppr,2024,consensus,41.0,0.2274673747840727,0.1677045316215501,0.5027903435780993,0.5833333333333334,4.275,29.07317073170732,33.262591600775785
17,TE,ppr,2024,prior_ppg,41.0,0.1293082659877238,0.0813860226986934,0.3865797547465901,0.4166666666666667,5.474999999999999,5.258876552269665,6.550308296843063
17,TE,ppr,2025,model,38.0,0.3823079180198697,0.266290422350999,0.7423722687305113,0.5,4.141666666666668,4.165090621642617,4.983317998461467
17,TE,ppr,2025,consensus,38.0,0.609514498897602,0.4613256267093752,0.7810417600925138,0.5,3.466666666666669,30.747368421052634,33.55993852324838
17,TE,ppr,2025,prior_ppg,38.0,0.4952100015293432,0.3696335766801826,0.768350705622556,0.6666666666666666,3.491666666666667,3.8624950041358703,4.700903783100395
17,WR,half_ppr,2021,model,85.0,0.5752328040624668,0.4086056735257535,0.5612137733386436,0.3333333333333333,9.816666666666668,5.426002402667807,6.879324973676935
17,WR,half_ppr,2021,consensus,85.0,0.4108624073775197,0.2752295477275823,0.5492262452735481,0.25,10.355000000000002,58.68988235294117,65.66601606525519
17,WR,half_ppr,2021,prior_ppg,85.0,0.3567702978744774,0.2391267425656908,0.5727531176136271,0.3333333333333333,9.09666666666667,6.598217301326126,7.802477241557958
